Advanced Micro Devices Inc | Price History                                          17-Nov-2021 01:06,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AMD.O,,,,,,,,,,,,,,,
Interval: Daily,,,,,,,,,,,,,,,
History Period: 16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Currency Conversion: USD,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AMD.O Statistics     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,155.65,09-Nov-2021,Max,"325,058,416",27-Aug-2018,Advancing,"43,674,863,441",Up,660,Up,+19.95%,30-Jan-2019,Max,"26,809,865,077.97",04-Aug-2021
Low,7.07,16-Nov-2016,Min,"11,035,758",24-Nov-2017,Declining,"38,646,807,406",Down,588,Down,-24.23%,02-May-2017,Min,"124,898,601.88",25-Nov-2016
Avg,41.96,,Avg,"65,825,921",,Total,"82,874,833,969",Unch,10,Period,"+1,887.61%",16-Nov-2016 - 16-Nov-2021,Avg,"2,546,256,600.75",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
AMD.O History     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow,,,,,,
11-Feb-2021,92.66,+0.31,+0.34%,92.90,91.33,93.65,"35,571,025","3,285,970,396.24","119,136,891,841.02",,,,,,
10-Feb-2021,92.35,+1.44,+1.58%,91.50,90.46,93.27,"42,441,300","3,910,184,681.40","115,850,921,444.78",,,,,,
09-Feb-2021,90.91,-0.56,-0.61%,91.39,90.55,93.30,"37,596,446","3,435,852,467.23","111,940,736,763.38",,,,,,
08-Feb-2021,91.47,+3.57,+4.06%,88.31,87.98,91.99,"47,639,887","4,318,673,450.39","115,376,589,230.61",,,,,,
05-Feb-2021,87.90,+0.06,+0.07%,88.15,86.88,88.36,"30,268,677","2,657,682,008.02","111,057,915,780.22",,,,,,
04-Feb-2021,87.84,-0.05,-0.06%,88.22,87.06,88.60,"30,791,641","2,703,045,385.21","108,400,233,772.20",,,,,,
03-Feb-2021,87.89,-0.97,-1.09%,88.60,87.34,89.48,"32,312,885","2,846,377,017.39","111,103,279,157.41",,,,,,
02-Feb-2021,88.86,+1.20,+1.37%,88.49,86.95,89.28,"33,850,049","2,984,174,304.71","113,949,656,174.79",,,,,,
01-Feb-2021,87.66,+2.02,+2.36%,86.83,84.66,87.95,"42,359,344","3,657,947,706.73","110,965,481,870.08",,,,,,
29-Jan-2021,85.64,-1.88,-2.15%,87.56,85.02,88.33,"56,735,828","4,904,255,312.66","107,307,534,163.35",,,,,,
28-Jan-2021,87.52,-1.32,-1.49%,89.83,87.30,89.88,"47,048,362","4,151,052,164.09","112,211,789,476.01",,,,,,
27-Jan-2021,88.84,-5.87,-6.20%,91.10,86.22,91.88,"73,341,193","6,563,631,456.76","116,362,841,640.10",,,,,,
26-Jan-2021,94.71,+0.58,+0.62%,94.91,93.63,95.72,"59,449,053","5,646,648,354.74","122,926,473,096.85",,,,,,
25-Jan-2021,94.13,+1.34,+1.44%,94.14,91.40,95.74,"55,086,943","5,175,259,208.57","117,279,824,742.12",,,,,,
22-Jan-2021,92.79,+1.26,+1.38%,94.42,91.88,95.95,"71,294,707","6,663,712,229.22","112,104,565,533.55",,,,,,
21-Jan-2021,91.53,+2.78,+3.13%,89.34,88.43,92.07,"54,596,079","4,951,896,278.79","105,440,853,304.32",,,,,,
20-Jan-2021,88.75,-0.70,-0.78%,90.55,88.60,90.78,"35,185,810","3,144,653,010.52","100,488,957,025.53",,,,,,
19-Jan-2021,89.45,+1.24,+1.41%,89.56,87.24,89.58,"45,115,055","3,994,721,097.35","103,633,610,036.05",,,,,,
15-Jan-2021,88.21,-2.58,-2.84%,90.75,87.86,91.59,"49,340,338","4,406,612,828.40","99,638,888,938.70",,,,,,
14-Jan-2021,90.79,-0.99,-1.08%,91.77,90.45,92.36,"53,408,241","4,864,546,099.96","104,045,501,767.10",,,,,,
13-Jan-2021,91.78,-3.58,-3.75%,93.01,90.84,93.89,"60,712,896","5,585,017,863.21","108,910,047,867.06",,,,,,
12-Jan-2021,95.36,-1.90,-1.95%,97.86,94.07,98.97,"67,672,311","6,498,620,167.76","114,495,065,730.27",,,,,,
11-Jan-2021,97.25,+2.67,+2.82%,94.03,93.76,99.23,"48,669,103","4,752,061,214.64","120,993,685,898.03",,,,,,
08-Jan-2021,94.58,-0.58,-0.61%,95.98,93.27,96.40,"39,816,400","3,759,601,131.01","116,241,624,683.39",,,,,,
07-Jan-2021,95.16,+4.83,+5.35%,91.33,91.20,95.51,"42,897,157","4,042,269,284.01","120,001,225,814.40",,,,,,
06-Jan-2021,90.33,-2.44,-2.63%,91.62,89.46,92.28,"51,911,657","4,721,539,113.84","115,958,956,530.39",,,,,,
05-Jan-2021,92.77,+0.47,+0.51%,92.10,91.41,93.21,"34,207,989","3,156,740,166.71","120,680,495,644.24",,,,,,
04-Jan-2021,92.30,+0.59,+0.64%,92.11,90.92,96.06,"51,802,552","4,822,722,019.10","117,523,755,477.53",,,,,,
31-Dec-2020,91.71,-0.58,-0.63%,92.10,90.87,92.30,"24,930,684","2,279,763,099.58","112,701,033,458.42",,,,,,
30-Dec-2020,92.29,+1.67,+1.84%,90.78,90.19,92.85,"25,844,973","2,371,728,844.13","114,980,796,558.00",,,,,,
29-Dec-2020,90.62,-0.98,-1.07%,91.66,89.43,92.46,"31,748,211","2,877,633,523.89","112,609,067,713.87",,,,,,
28-Dec-2020,91.60,-0.21,-0.23%,92.93,90.82,93.14,"30,627,297","2,817,418,743.47","115,486,701,237.76",,,,,,
24-Dec-2020,91.81,+0.26,+0.28%,91.80,91.31,92.51,"16,705,909","1,535,284,779.64","118,304,119,981.23",,,,,,
23-Dec-2020,91.55,-1.61,-1.73%,93.08,91.46,93.13,"25,993,348","2,392,203,793.33","116,768,835,201.60",,,,,,
22-Dec-2020,93.16,-0.07,-0.08%,93.36,90.53,93.55,"35,717,836","3,295,341,112.05","119,161,038,994.92",,,,,,
21-Dec-2020,93.23,-2.69,-2.80%,94.25,91.08,95.28,"47,093,891","4,371,798,063.48","122,456,380,106.97",,,,,,
18-Dec-2020,95.92,-0.92,-0.95%,97.27,93.56,97.68,"51,823,103","4,988,929,986.47","126,828,178,170.45",,,,,,
17-Dec-2020,96.84,-0.01,-0.01%,97.55,96.25,97.92,"32,023,734","3,102,114,781.36","131,817,108,156.92",,,,,,
16-Dec-2020,96.85,-0.27,-0.28%,97.04,95.46,97.27,"34,909,037","3,367,588,237.76","134,919,222,938.28",,,,,,
15-Dec-2020,97.12,+2.34,+2.47%,95.93,95.45,97.98,"57,305,100","5,555,827,146.21","138,286,811,176.04",,,,,,
14-Dec-2020,94.78,+3.13,+3.42%,92.21,91.85,95.41,"48,026,426","4,512,646,759.98","132,730,984,029.83",,,,,,
11-Dec-2020,91.65,-0.01,-0.01%,91.54,90.16,92.33,"28,368,145","2,590,555,060.37","128,218,337,269.85",,,,,,
10-Dec-2020,91.66,+1.83,+2.04%,89.55,89.03,92.09,"33,804,412","3,084,342,828.34","130,808,892,330.22",,,,,,
09-Dec-2020,89.83,-3.09,-3.33%,92.76,89.16,94.70,"52,170,379","4,788,124,507.56","127,724,549,501.88",,,,,,
08-Dec-2020,92.92,-1.15,-1.22%,94.05,91.90,94.74,"33,907,510","3,150,278,073.50","132,512,674,009.44",,,,,,
07-Dec-2020,94.07,+0.03,+0.03%,94.95,92.97,95.00,"39,815,654","3,731,039,648.59","135,662,952,082.94",,,,,,
04-Dec-2020,94.04,+1.73,+1.87%,92.58,90.63,94.58,"45,570,273","4,249,027,567.42","131,931,912,434.35",,,,,,
03-Dec-2020,92.31,-1.43,-1.53%,94.06,92.01,94.70,"35,859,716","3,325,794,453.10","127,682,884,866.93",,,,,,
02-Dec-2020,93.74,+1.11,+1.20%,92.89,92.53,96.37,"57,988,822","5,490,334,378.51","131,008,679,320.03",,,,,,
01-Dec-2020,92.63,-0.03,-0.03%,92.25,90.78,93.90,"58,670,527","5,428,436,278.48","125,518,344,941.52",,,,,,
30-Nov-2020,92.66,+5.47,+6.27%,87.33,86.53,92.74,"84,482,979","7,647,655,086.16","130,946,781,220.00",,,,,,
27-Nov-2020,87.19,+0.48,+0.55%,87.99,86.36,88.00,"22,717,638","1,979,759,500.54","123,299,126,133.84",,,,,,
25-Nov-2020,86.71,+1.64,+1.93%,85.76,85.52,87.84,"41,349,727","3,588,408,468.41","121,319,366,633.30",,,,,,
24-Nov-2020,85.07,-0.24,-0.28%,85.72,83.32,86.11,"36,839,174","3,116,642,372.60","117,730,958,164.89",,,,,,
23-Nov-2020,85.31,+0.67,+0.79%,85.52,84.62,87.54,"46,504,964","4,003,584,474.84","120,847,600,537.49",,,,,,
20-Nov-2020,84.64,-0.90,-1.05%,85.28,84.47,86.10,"35,008,427","2,981,146,873.07","116,844,016,062.65",,,,,,
19-Nov-2020,85.54,+3.00,+3.63%,82.39,81.72,85.64,"50,116,759","4,228,696,152.26","119,825,162,935.71",,,,,,
18-Nov-2020,82.54,-0.82,-0.98%,83.01,82.22,83.96,"29,967,958","2,491,109,835.13","115,596,466,783.45",,,,,,
17-Nov-2020,83.36,-0.37,-0.44%,83.93,82.91,84.81,"29,473,512","2,464,709,923.69","118,087,576,618.59",,,,,,
16-Nov-2020,83.73,+2.30,+2.82%,81.21,80.48,83.78,"38,640,842","3,199,214,385.12","120,552,286,542.28",,,,,,
13-Nov-2020,81.43,-0.41,-0.50%,82.73,80.70,83.11,"30,448,461","2,487,253,614.63","117,353,072,157.16",,,,,,
12-Nov-2020,81.84,+0.56,+0.69%,81.32,80.30,83.00,"37,303,106","3,055,001,152.73","119,840,325,771.79",,,,,,
11-Nov-2020,81.28,+3.29,+4.22%,79.39,78.97,81.47,"44,611,250","3,579,506,919.71","116,785,324,619.06",,,,,,
10-Nov-2020,77.99,-5.13,-6.17%,81.93,77.63,82.13,"67,137,196","5,297,089,022.01","113,205,817,699.35",,,,,,
09-Nov-2020,83.12,-2.76,-3.21%,84.24,82.77,87.05,"58,580,684","4,980,556,599.35","118,502,906,721.36",,,,,,
06-Nov-2020,85.88,+2.88,+3.47%,83.52,82.67,86.09,"53,829,936","4,560,296,319.70","123,483,463,320.70",,,,,,
05-Nov-2020,83.00,+1.65,+2.03%,83.27,81.85,83.50,"46,542,267","3,844,681,551.00","118,923,167,001.00",,,,,,
04-Nov-2020,81.35,+4.77,+6.23%,80.25,78.98,81.85,"66,579,711","5,371,615,028.00","115,078,485,450.00",,,,,,
03-Nov-2020,76.58,+1.88,+2.52%,74.93,74.60,77.08,"41,231,803","3,144,460,398.47","109,706,870,421.99",,,,,,
02-Nov-2020,74.70,-0.59,-0.78%,75.85,73.76,76.34,"45,760,659","3,421,824,676.29","106,562,410,023.53",,,,,,
30-Oct-2020,75.29,-2.73,-3.50%,77.09,74.23,77.70,"51,426,174","3,869,896,622.94","109,984,234,699.82",,,,,,
29-Oct-2020,78.02,+1.62,+2.12%,76.75,76.29,79.18,"52,784,087","4,119,875,365.67","113,854,131,322.76",,,,,,
28-Oct-2020,76.40,-2.48,-3.14%,78.73,75.76,78.96,"76,529,910","5,886,572,447.46","109,734,255,957.09",,,,,,
27-Oct-2020,78.88,-3.35,-4.07%,82.00,77.57,82.37,"156,669,494","12,445,046,521.19","115,620,828,404.55",,,,,,
26-Oct-2020,82.23,+0.27,+0.33%,82.55,80.86,84.97,"69,423,675","5,736,089,513.67","128,065,874,925.74",,,,,,
23-Oct-2020,81.96,+2.54,+3.20%,80.93,79.33,81.99,"46,557,675","3,769,835,306.06","122,329,785,412.07",,,,,,
22-Oct-2020,79.42,+0.22,+0.28%,79.65,78.42,80.82,"38,006,798","3,026,357,237.94","118,559,950,106.01",,,,,,
21-Oct-2020,79.20,-2.36,-2.89%,81.72,79.19,81.93,"36,426,409","2,923,316,239.82","115,533,592,868.06",,,,,,
20-Oct-2020,81.56,-0.44,-0.54%,82.16,80.58,82.69,"38,219,415","3,128,547,171.71","118,456,909,107.89",,,,,,
19-Oct-2020,82.00,-1.17,-1.41%,83.62,81.53,84.65,"36,689,114","3,043,344,355.94","121,585,456,279.60",,,,,,
16-Oct-2020,83.17,+0.04,+0.05%,83.54,82.41,83.99,"31,474,294","2,617,724,461.66","124,628,800,635.53",,,,,,
15-Oct-2020,83.13,-1.08,-1.28%,83.40,82.42,84.72,"33,696,414","2,805,835,313.95","122,011,076,173.88",,,,,,
14-Oct-2020,84.21,-1.07,-1.25%,85.86,83.46,85.96,"40,446,735","3,413,497,512.04","124,816,911,487.83",,,,,,
13-Oct-2020,85.28,+0.99,+1.17%,84.86,83.97,86.09,"42,764,096","3,638,802,238.36","128,230,408,999.87",,,,,,
12-Oct-2020,84.29,+1.19,+1.43%,83.65,83.12,85.13,"47,669,699","4,022,901,891.22","124,591,606,761.51",,,,,,
09-Oct-2020,83.10,-3.41,-3.94%,84.74,82.35,85.75,"80,354,389","6,714,169,110.70","120,568,704,870.29",,,,,,
08-Oct-2020,86.51,-0.18,-0.21%,88.11,85.95,88.72,"54,240,704","4,722,883,544.33","127,282,873,980.99",,,,,,
07-Oct-2020,86.69,+2.21,+2.62%,86.10,85.65,87.79,"43,045,723","3,729,526,367.72","132,005,757,525.32",,,,,,
06-Oct-2020,84.48,-1.67,-1.94%,86.21,83.54,87.25,"52,725,432","4,504,820,484.28","128,276,231,157.59",,,,,,
05-Oct-2020,86.15,+4.35,+5.32%,82.55,82.55,86.28,"47,056,522","4,005,675,946.72","132,781,051,641.87",,,,,,
02-Oct-2020,81.80,-3.06,-3.61%,82.58,81.66,84.65,"52,855,053","4,382,917,892.30","128,775,375,695.15",,,,,,
01-Oct-2020,84.86,+2.87,+3.50%,83.06,82.86,85.25,"52,177,123","4,383,902,526.62","133,158,293,587.45",,,,,,
30-Sep-2020,81.99,+0.22,+0.27%,81.75,80.66,82.94,"51,533,664","4,225,609,179.72","128,774,391,060.83",,,,,,
29-Sep-2020,81.77,+2.29,+2.88%,79.30,79.30,82.55,"61,633,672","5,007,958,490.62","124,548,781,881.12",,,,,,
28-Sep-2020,79.48,+1.43,+1.83%,79.12,77.52,79.57,"48,005,488","3,776,809,466.56","119,540,823,390.50",,,,,,
25-Sep-2020,78.06,+2.24,+2.95%,76.35,74.67,78.20,"48,206,242","3,699,067,462.40","115,764,013,923.94",,,,,,
24-Sep-2020,75.82,+1.09,+1.46%,74.54,73.90,77.25,"57,540,926","4,381,761,138.05","112,064,946,461.54",,,,,,
23-Sep-2020,74.73,-2.97,-3.82%,77.39,74.34,77.91,"42,327,514","3,223,819,226.57","107,683,185,323.50",,,,,,
22-Sep-2020,77.70,-0.24,-0.31%,78.37,75.27,78.79,"56,044,742","4,295,501,295.26","110,907,004,550.07",,,,,,
21-Sep-2020,77.94,+3.01,+4.02%,74.23,73.88,77.98,"61,311,970","4,690,141,727.03","115,202,505,845.33",,,,,,
18-Sep-2020,74.93,-1.62,-2.12%,77.00,73.85,77.40,"51,082,857","3,848,726,155.01","110,512,364,118.30",,,,,,
17-Sep-2020,76.55,-0.11,-0.14%,74.88,74.20,76.63,"55,619,100","4,200,855,883.90","114,361,090,273.30",,,,,,
16-Sep-2020,76.66,-2.27,-2.88%,79.35,76.54,79.72,"38,445,668","2,998,309,841.15","118,561,946,157.20",,,,,,
15-Sep-2020,78.93,+1.03,+1.32%,77.66,75.97,80.33,"57,874,428","4,545,640,939.35","121,560,255,998.35",,,,,,
14-Sep-2020,77.90,+1.56,+2.04%,76.80,76.26,78.82,"47,448,681","3,686,441,529.37","117,014,615,059.00",,,,,,
11-Sep-2020,76.34,-2.64,-3.34%,79.82,75.04,79.99,"54,762,990","4,231,896,914.55","113,328,173,529.63",,,,,,
10-Sep-2020,78.98,-2.93,-3.58%,83.07,78.38,83.31,"51,499,396","4,156,164,384.46","117,560,070,444.18",,,,,,
09-Sep-2020,81.91,+3.22,+4.09%,81.40,79.28,82.44,"54,163,878","4,399,332,983.18","121,716,234,828.64",,,,,,
08-Sep-2020,78.69,-3.32,-4.05%,78.05,78.00,81.88,"54,955,672","4,391,663,602.94","117,316,901,845.46",,,,,,
04-Sep-2020,82.01,-0.53,-0.64%,81.45,76.33,84.39,"82,267,760","6,617,783,882.18","121,708,565,448.40",,,,,,
03-Sep-2020,82.54,-7.68,-8.51%,87.84,81.59,88.47,"87,462,687","7,342,158,582.64","128,326,349,330.59",,,,,,
02-Sep-2020,90.22,-1.96,-2.13%,94.01,88.74,94.28,"50,366,918","4,568,884,115.73","135,668,507,913.23",,,,,,
01-Sep-2020,92.18,+1.36,+1.50%,91.92,90.19,92.51,"56,117,100","5,130,224,987.95","140,237,392,028.96",,,,,,
31-Aug-2020,90.82,+5.27,+6.16%,85.05,85.05,92.64,"90,655,945","8,167,998,289.28","135,107,167,041.01",,,,,,
28-Aug-2020,85.55,+1.75,+2.09%,84.30,84.19,86.04,"40,723,268","3,468,106,244.60","126,939,168,751.73",,,,,,
27-Aug-2020,83.80,-2.22,-2.58%,86.35,82.94,86.58,"42,194,222","3,560,150,838.69","123,471,062,507.13",,,,,,
26-Aug-2020,86.02,-0.33,-0.38%,86.97,85.20,87.72,"47,157,273","4,063,894,989.23","127,031,213,345.82",,,,,,
25-Aug-2020,86.35,+3.27,+3.94%,83.36,82.35,86.62,"49,234,399","4,176,236,097.33","131,095,108,335.05",,,,,,
24-Aug-2020,83.08,-0.73,-0.87%,84.55,82.55,85.33,"38,036,068","3,178,574,147.25","126,918,872,237.72",,,,,,
21-Aug-2020,83.81,+1.04,+1.26%,83.29,82.23,84.41,"48,280,318","4,027,746,777.40","130,097,446,384.97",,,,,,
20-Aug-2020,82.77,+1.68,+2.07%,79.74,79.12,82.84,"42,948,860","3,513,338,939.24","126,069,699,607.57",,,,,,
19-Aug-2020,81.09,-0.57,-0.70%,81.78,80.45,81.85,"37,507,391","3,041,534,843.33","122,556,360,668.32",,,,,,
18-Aug-2020,81.66,-0.76,-0.92%,82.80,81.03,82.88,"30,970,483","2,532,647,314.20","125,597,895,511.65",,,,,,
17-Aug-2020,82.42,+1.12,+1.38%,82.09,81.55,83.06,"31,450,155","2,592,555,134.75","128,130,542,825.85",,,,,,
14-Aug-2020,81.30,-0.54,-0.66%,81.81,80.88,83.24,"42,389,477","3,465,831,330.14","125,537,987,691.10",,,,,,
13-Aug-2020,81.84,-0.77,-0.93%,82.88,81.54,84.02,"57,407,355","4,736,972,343.95","129,003,819,021.24",,,,,,
12-Aug-2020,82.61,+5.73,+7.45%,78.43,77.55,82.88,"88,607,829","7,184,131,934.66","133,740,791,365.20",,,,,,
11-Aug-2020,76.88,-5.36,-6.52%,80.71,76.10,80.71,"77,877,661","6,140,090,820.11","126,556,659,430.53",,,,,,
10-Aug-2020,82.24,-2.61,-3.08%,85.05,79.32,85.16,"70,536,143","5,783,082,359.29","132,696,750,250.64",,,,,,
07-Aug-2020,84.85,-1.86,-2.15%,86.67,82.67,87.29,"66,543,157","5,648,390,888.83","138,479,832,609.93",,,,,,
06-Aug-2020,86.71,+1.40,+1.64%,85.49,84.78,86.98,"53,961,739","4,647,670,640.83","144,128,223,498.76",,,,,,
05-Aug-2020,85.31,+0.27,+0.32%,84.96,83.32,86.32,"65,737,306","5,594,527,327.94","139,480,552,857.93",,,,,,
04-Aug-2020,85.04,+7.37,+9.49%,78.03,77.99,85.81,"155,676,106","13,010,166,235.57","133,886,025,529.99",,,,,,
03-Aug-2020,77.67,+0.24,+0.31%,78.19,77.06,78.50,"42,628,817","3,319,458,202.33","120,875,859,294.42",,,,,,
31-Jul-2020,77.43,-0.77,-0.98%,78.67,75.36,78.96,"71,699,667","5,526,519,183.35","117,556,401,092.09",,,,,,
30-Jul-2020,78.20,+2.11,+2.77%,75.37,75.07,78.96,"80,286,888","6,241,816,591.43","123,082,920,275.45",,,,,,
29-Jul-2020,76.09,+8.48,+12.54%,75.50,73.90,77.19,"132,969,679","10,092,277,045.97","116,841,103,684.02",,,,,,
28-Jul-2020,67.61,-1.36,-1.97%,68.10,67.02,69.80,"94,181,374","6,533,907,584.02","106,748,826,638.04",,,,,,
27-Jul-2020,68.97,-0.43,-0.62%,69.28,67.79,71.63,"107,918,075","7,485,588,018.27","113,282,734,222.06",,,,,,
24-Jul-2020,69.40,+9.83,+16.50%,64.18,64.05,69.94,"205,314,531","13,917,847,847.62","120,768,322,240.33",,,,,,
23-Jul-2020,59.57,-2.22,-3.59%,61.63,58.63,62.33,"106,829,109","6,486,054,063.09","106,850,474,392.71",,,,,,
22-Jul-2020,61.79,+4.79,+8.40%,57.07,56.97,62.00,"135,159,420","8,216,259,471.77","113,336,528,455.80",,,,,,
21-Jul-2020,57.00,-0.46,-0.80%,57.81,56.32,58.50,"44,800,687","2,562,197,198.23","105,120,268,984.03",,,,,,
20-Jul-2020,57.46,+2.42,+4.40%,55.23,54.83,57.53,"45,034,250","2,545,614,805.17","107,682,466,182.26",,,,,,
17-Jul-2020,55.04,+0.12,+0.22%,55.31,54.68,55.81,"34,710,407","1,913,529,275.79","105,136,851,377.09",,,,,,
16-Jul-2020,54.92,-0.42,-0.76%,54.68,53.74,55.15,"36,887,082","2,008,370,924.76","103,223,322,101.30",,,,,,
15-Jul-2020,55.34,+0.62,+1.13%,54.96,53.59,55.37,"42,360,279","2,310,532,497.77","105,231,693,026.06",,,,,,
14-Jul-2020,54.72,+1.13,+2.11%,53.30,52.26,54.86,"54,890,110","2,952,053,960.26","102,921,160,528.29",,,,,,
13-Jul-2020,53.59,-2.29,-4.10%,56.68,53.38,58.35,"57,741,821","3,244,936,853.51","99,969,106,568.03",,,,,,
10-Jul-2020,55.88,-1.38,-2.40%,57.54,55.51,58.15,"59,839,688","3,379,510,828.40","103,214,043,421.54",,,,,,
09-Jul-2020,57.26,+3.83,+7.16%,53.52,53.31,57.58,"87,216,264","4,874,199,139.10","106,593,554,249.94",,,,,,
08-Jul-2020,53.43,+0.50,+0.94%,53.01,52.07,53.47,"35,608,338","1,879,559,345.46","101,719,355,110.84",,,,,,
07-Jul-2020,52.93,-0.47,-0.88%,53.28,52.86,54.17,"32,153,094","1,718,376,720.22","99,839,795,765.38",,,,,,
06-Jul-2020,53.40,+1.06,+2.03%,52.90,52.33,53.52,"36,769,425","1,951,260,175.02","101,558,172,485.60",,,,,,
02-Jul-2020,52.34,-0.24,-0.46%,53.03,52.05,53.19,"29,081,425","1,526,472,042.23","99,606,912,310.58",,,,,,
01-Jul-2020,52.58,-0.03,-0.06%,52.63,51.60,52.87,"32,370,945","1,695,696,987.47","101,133,384,352.81",,,,,,
30-Jun-2020,52.61,+2.33,+4.63%,51.16,50.82,52.77,"42,275,739","2,204,531,159.92","102,829,081,340.28",,,,,,
29-Jun-2020,50.28,+0.18,+0.36%,50.15,48.42,50.28,"49,905,813","2,465,788,170.88","100,624,550,180.36",,,,,,
26-Jun-2020,50.10,-1.83,-3.52%,51.85,49.45,51.95,"65,485,729","3,319,726,338.05","98,158,762,009.48",,,,,,
25-Jun-2020,51.93,-0.46,-0.88%,52.56,50.54,52.70,"51,129,614","2,635,152,761.20","101,478,488,347.53",,,,,,
24-Jun-2020,52.39,-1.60,-2.96%,53.94,51.92,54.74,"53,535,548","2,835,102,403.34","104,113,641,108.73",,,,,,
23-Jun-2020,53.99,-0.77,-1.41%,55.05,53.87,55.37,"48,089,011","2,623,401,484.95","106,948,743,512.07",,,,,,
22-Jun-2020,54.76,+0.53,+0.98%,54.67,53.74,55.17,"44,704,781","2,435,709,118.24","109,572,144,997.02",,,,,,
19-Jun-2020,54.23,+0.19,+0.35%,54.41,53.82,55.46,"52,801,461","2,880,045,921.50","107,136,435,878.78",,,,,,
18-Jun-2020,54.04,-0.51,-0.93%,54.62,53.65,55.12,"40,354,724","2,186,547,506.29","104,256,389,957.28",,,,,,
17-Jun-2020,54.55,+0.09,+0.17%,54.79,54.30,55.82,"45,146,545","2,481,831,106.30","106,442,937,463.57",,,,,,
16-Jun-2020,54.46,-0.22,-0.40%,55.72,53.59,56.07,"50,949,745","2,786,144,862.73","103,961,106,357.27",,,,,,
15-Jun-2020,54.68,+1.18,+2.21%,52.58,52.41,54.73,"56,740,683","3,052,205,909.78","106,747,251,220.00",,,,,,
12-Jun-2020,53.50,+0.67,+1.27%,55.01,52.11,55.60,"71,189,070","3,823,410,995.15","103,695,045,310.23",,,,,,
11-Jun-2020,52.83,-4.61,-8.03%,55.94,52.80,56.68,"78,715,402","4,303,682,938.34","99,871,634,315.07",,,,,,
10-Jun-2020,57.44,+1.05,+1.86%,57.20,57.03,59.00,"78,719,416","4,569,549,348.79","104,175,317,253.41",,,,,,
09-Jun-2020,56.39,+3.42,+6.46%,52.95,52.72,56.46,"79,919,140","4,430,529,875.83","99,605,767,904.62",,,,,,
08-Jun-2020,52.97,-0.13,-0.24%,53.30,52.26,53.35,"39,681,749","2,091,455,421.34","95,175,238,028.79",,,,,,
05-Jun-2020,53.10,+0.47,+0.89%,52.99,52.08,53.57,"53,908,273","2,849,319,447.60","97,266,693,450.13",,,,,,
04-Jun-2020,52.63,-0.10,-0.19%,52.59,52.20,53.74,"44,869,090","2,371,418,650.09","94,417,374,002.53",,,,,,
03-Jun-2020,52.73,-0.81,-1.51%,53.60,52.33,53.65,"46,765,332","2,467,219,818.50","96,788,792,652.63",,,,,,
02-Jun-2020,53.54,-0.09,-0.17%,53.45,52.01,53.57,"42,855,210","2,266,851,819.44","99,256,012,471.13",,,,,,
01-Jun-2020,53.63,-0.17,-0.32%,53.31,52.89,54.11,"36,949,860","1,978,012,906.44","101,522,864,290.57",,,,,,
29-May-2020,53.80,+2.06,+3.98%,52.07,51.85,53.80,"64,948,312","3,423,891,235.92","103,500,877,197.01",,,,,,
28-May-2020,51.74,-1.00,-1.90%,52.25,51.25,53.54,"53,754,227","2,838,046,997.58","100,076,985,961.08",,,,,,
27-May-2020,52.74,-0.45,-0.85%,53.27,49.09,53.28,"102,414,487","5,238,838,636.97","102,915,032,958.66",,,,,,
26-May-2020,53.19,-1.98,-3.59%,56.01,53.02,56.08,"51,618,865","2,814,231,974.32","108,153,871,595.63",,,,,,
22-May-2020,55.17,+0.52,+0.95%,54.77,53.78,55.37,"43,524,110","2,382,071,008.38","110,968,103,569.95",,,,,,
21-May-2020,54.65,-1.74,-3.09%,56.68,54.61,56.72,"48,496,114","2,682,398,176.06","108,586,032,561.57",,,,,,
20-May-2020,56.39,+0.92,+1.66%,56.55,55.63,56.98,"50,888,191","2,863,070,616.61","111,268,430,737.62",,,,,,
19-May-2020,55.47,+0.88,+1.61%,54.39,54.36,56.73,"60,388,543","3,382,298,689.64","108,405,360,121.01",,,,,,
18-May-2020,54.59,+0.39,+0.72%,54.98,54.24,55.25,"48,679,061","2,662,345,992.14","105,023,061,431.37",,,,,,
15-May-2020,54.20,-0.31,-0.57%,53.32,52.86,54.44,"66,950,863","3,598,259,334.65","102,360,715,439.23",,,,,,
14-May-2020,54.51,+2.33,+4.47%,52.10,51.61,54.54,"73,813,999","3,910,616,219.15","105,958,974,773.88",,,,,,
13-May-2020,52.18,-1.58,-2.94%,54.04,51.30,55.22,"76,824,714","4,064,580,514.37","102,048,358,554.73",,,,,,
12-May-2020,53.76,-1.98,-3.55%,56.21,53.75,56.58,"55,631,098","3,077,827,752.53","106,112,939,069.10",,,,,,
11-May-2020,55.74,+2.55,+4.79%,52.90,52.75,55.89,"68,746,373","3,782,377,803.94","109,190,766,821.62",,,,,,
08-May-2020,53.19,+1.24,+2.39%,52.15,51.81,53.27,"40,774,186","2,152,115,178.20","105,408,389,017.69",,,,,,
