Qualcomm Inc | Price History                                          17-Nov-2021 01:12,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O,,,,,,,,,,,,,,,
Interval: Daily,,,,,,,,,,,,,,,
History Period: 16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Currency Conversion: USD,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O Statistics     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down,,Price Change (Close-Close),,,Turnover,,
High,183.73,16-Nov-2021,Max,"156,019,346",17-Apr-2019,Advancing,"7,486,341,885",Up,659,Up,+23.21%,16-Apr-2019,Max,"12,334,264,915.94",17-Apr-2019
Low,48.56,26-Apr-2018,Min,"2,120,165",24-Dec-2020,Declining,"6,654,294,122",Down,597,Down,-14.95%,16-Mar-2020,Min,"157,997,618.87",28-Dec-2017
Avg,84.80,,Avg,"11,255,703",,Total,"14,170,929,990",Unch,2,Period,+174.22%,16-Nov-2016 - 16-Nov-2021,Avg,"910,971,050.11",
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
QCOM.O History     Daily     16-Nov-2016 - 16-Nov-2021,,,,,,,,,,,,,,,
Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - USD,Flow,,,,,,
30-Apr-2020,78.67,-0.30,-0.38%,80.27,77.28,80.87,"17,113,450","1,351,022,011.81","44,680,781,867.86",,,,,,
29-Apr-2020,78.97,+3.68,+4.89%,77.17,76.83,79.24,"11,950,168","938,980,240.54","46,031,803,879.67",,,,,,
28-Apr-2020,75.29,-0.69,-0.91%,77.11,75.16,77.78,"6,250,473","477,619,021.72","45,092,823,639.13",,,,,,
27-Apr-2020,75.98,-0.06,-0.08%,76.59,75.49,77.82,"7,219,462","551,323,632.43","45,570,442,660.85",,,,,,
24-Apr-2020,76.04,+2.23,+3.02%,73.92,73.66,76.11,"6,073,839","456,600,160.60","46,121,766,293.28",,,,,,
23-Apr-2020,73.81,-0.87,-1.16%,75.00,73.76,76.17,"7,673,845","574,169,361.83","45,665,166,132.68",,,,,,
22-Apr-2020,74.68,+2.84,+3.95%,73.79,72.75,75.34,"7,367,881","547,497,674.03","46,239,335,494.51",,,,,,
21-Apr-2020,71.84,-2.47,-3.32%,73.31,71.75,73.97,"9,273,758","671,919,867.15","45,691,837,820.48",,,,,,
20-Apr-2020,74.31,-1.86,-2.44%,75.02,74.10,76.23,"7,217,667","541,578,767.45","46,363,757,687.63",,,,,,
17-Apr-2020,76.17,-0.68,-0.88%,77.32,75.48,78.25,"9,925,952","758,241,200.02","46,905,336,455.08",,,,,,
16-Apr-2020,76.85,+0.86,+1.13%,76.86,75.38,77.69,"8,819,658","676,898,934.03","47,663,577,655.10",,,,,,
15-Apr-2020,75.99,-1.56,-2.01%,75.86,74.03,76.34,"9,951,706","748,769,448.85","46,986,678,721.07",,,,,,
14-Apr-2020,77.55,+4.25,+5.80%,75.00,74.98,77.67,"11,314,132","869,020,952.77","47,735,448,169.92",,,,,,
13-Apr-2020,73.30,+1.72,+2.40%,71.71,71.44,73.51,"7,896,541","575,355,791.26","46,866,427,217.15",,,,,,
09-Apr-2020,71.58,-1.75,-2.39%,74.62,70.00,74.84,"15,465,069","1,117,277,831.85","46,291,071,425.89",,,,,,
08-Apr-2020,73.33,+0.60,+0.82%,73.70,72.42,74.38,"10,695,607","786,218,538.32","47,408,349,257.74",,,,,,
07-Apr-2020,72.73,+1.78,+2.51%,73.66,70.86,74.90,"11,285,559","825,424,380.77","46,622,130,719.42",,,,,,
06-Apr-2020,70.95,+5.72,+8.77%,68.50,67.65,71.37,"12,153,091","849,918,884.62","45,796,706,338.65",,,,,,
03-Apr-2020,65.23,-2.79,-4.10%,67.68,64.55,68.69,"8,600,729","566,536,739.81","44,946,787,454.03",,,,,,
02-Apr-2020,68.02,+2.12,+3.22%,65.87,65.31,68.26,"15,432,867","1,034,032,489.87","45,513,324,193.83",,,,,,
01-Apr-2020,65.90,-1.75,-2.59%,65.00,65.00,68.70,"14,167,923","940,864,666.86","44,479,291,703.96",,,,,,
31-Mar-2020,67.65,-1.38,-2.00%,69.30,66.66,70.36,"13,216,270","904,114,927.35","45,420,156,370.82",,,,,,
30-Mar-2020,69.03,+2.44,+3.66%,67.19,66.06,69.50,"9,880,831","677,146,485.87","46,324,271,298.17",,,,,,
27-Mar-2020,66.59,-2.39,-3.46%,66.50,65.93,69.12,"9,739,098","654,340,685.36","45,647,124,812.30",,,,,,
26-Mar-2020,68.98,+5.90,+9.35%,64.00,63.25,69.66,"15,837,897","1,073,637,376.79","46,301,465,497.66",,,,,,
25-Mar-2020,63.08,-2.38,-3.64%,65.90,62.46,66.96,"15,969,793","1,033,537,413.87","45,227,828,120.87",,,,,,
24-Mar-2020,65.46,+2.93,+4.69%,66.00,62.19,67.62,"18,966,796","1,234,303,967.09","46,261,365,534.74",,,,,,
23-Mar-2020,62.53,+1.62,+2.66%,61.55,59.11,64.86,"14,920,274","926,945,863.07","45,027,061,567.65",,,,,,
20-Mar-2020,60.91,-4.09,-6.29%,65.03,60.79,67.98,"16,591,457","1,055,229,381.79","44,100,115,704.58",,,,,,
19-Mar-2020,65.00,+3.81,+6.23%,61.12,59.04,67.55,"17,127,375","1,108,250,341.46","45,155,345,086.37",,,,,,
18-Mar-2020,61.19,-7.67,-11.14%,63.56,58.00,65.56,"18,381,232","1,123,459,121.35","44,047,094,744.91",,,,,,
17-Mar-2020,68.86,+4.38,+6.79%,65.91,62.20,69.81,"16,864,536","1,123,472,420.21","45,170,553,866.26",,,,,,
16-Mar-2020,64.48,-11.33,-14.95%,68.28,64.46,71.17,"16,134,663","1,084,505,513.28","44,047,081,446.05",,,,,,
13-Mar-2020,75.81,+8.79,+13.12%,71.18,67.26,76.67,"15,971,421","1,135,491,484.08","45,131,586,959.33",,,,,,
12-Mar-2020,67.02,-7.60,-10.18%,69.52,67.00,72.53,"19,386,245","1,331,438,660.81","43,996,095,475.25",,,,,,
11-Mar-2020,74.62,-4.27,-5.41%,76.29,73.72,77.79,"13,385,129","1,006,591,319.30","45,327,534,136.06",,,,,,
10-Mar-2020,78.89,+6.25,+8.60%,74.80,74.16,79.04,"13,615,617","1,042,582,498.65","46,334,125,455.35",,,,,,
09-Mar-2020,72.64,-4.83,-6.23%,72.40,71.83,76.10,"13,898,507","1,025,707,887.80","45,291,542,956.70",,,,,,
06-Mar-2020,77.47,-1.70,-2.15%,76.33,75.83,78.08,"11,536,522","889,691,400.68","46,317,250,844.51",,,,,,
05-Mar-2020,79.17,-2.63,-3.22%,79.46,78.70,81.37,"9,396,192","748,183,540.84","47,206,942,245.18",,,,,,
04-Mar-2020,81.80,+3.24,+4.12%,79.12,78.05,81.91,"9,894,894","794,263,433.28","47,955,125,786.02",,,,,,
03-Mar-2020,78.56,-2.00,-2.48%,80.82,77.83,82.65,"16,356,235","1,308,221,307.09","47,160,862,352.74",,,,,,
02-Mar-2020,80.56,+2.26,+2.89%,79.02,77.13,80.71,"15,043,364","1,192,189,130.71","48,469,083,659.83",,,,,,
28-Feb-2020,78.30,+2.36,+3.11%,73.76,73.34,79.81,"20,905,483","1,609,338,593.71","47,276,894,529.12",,,,,,
27-Feb-2020,75.94,-3.72,-4.67%,77.13,75.33,78.19,"17,898,302","1,376,115,945.01","45,667,555,935.41",,,,,,
26-Feb-2020,79.66,-0.56,-0.70%,81.00,79.09,82.03,"13,137,752","1,055,373,760.86","47,043,671,880.42",,,,,,
25-Feb-2020,80.22,-3.10,-3.72%,83.94,79.64,84.40,"14,724,971","1,197,610,576.61","48,099,045,641.29",,,,,,
24-Feb-2020,83.32,-3.71,-4.26%,83.90,82.71,84.83,"12,158,495","1,016,965,621.06","49,296,656,217.89",,,,,,
21-Feb-2020,87.03,-2.44,-2.73%,88.56,86.33,89.03,"12,260,942","1,069,920,401.27","50,313,621,838.95",,,,,,
20-Feb-2020,89.47,-1.09,-1.20%,90.81,88.68,91.88,"9,754,899","877,259,842.61","51,383,542,240.23",,,,,,
19-Feb-2020,90.56,+2.53,+2.87%,88.92,88.65,90.62,"7,820,938","703,655,496.21","52,260,802,082.84",,,,,,
18-Feb-2020,88.03,-1.57,-1.75%,87.83,87.53,89.00,"7,251,738","638,743,820.04","51,557,146,586.63",,,,,,
14-Feb-2020,89.60,-0.43,-0.48%,90.55,88.79,90.80,"6,256,463","560,924,976.07","52,195,890,406.68",,,,,,
13-Feb-2020,90.03,-1.69,-1.84%,91.03,89.78,91.38,"8,428,261","762,020,005.57","52,756,815,382.75",,,,,,
12-Feb-2020,91.72,+1.72,+1.91%,91.65,91.29,92.44,"9,824,153","902,205,592.17","53,518,835,388.31",,,,,,
11-Feb-2020,90.00,+1.40,+1.58%,89.37,88.90,91.47,"9,452,795","853,973,201.66","52,616,629,796.14",,,,,,
10-Feb-2020,88.60,+1.18,+1.35%,86.78,86.50,88.64,"7,481,257","656,007,743.99","51,762,656,594.48",,,,,,
07-Feb-2020,87.42,-3.19,-3.52%,89.62,87.38,90.03,"10,725,091","947,280,962.64","51,106,648,850.49",,,,,,
06-Feb-2020,90.61,-0.30,-0.33%,88.06,86.19,90.78,"21,059,033","1,875,907,446.00","52,053,929,813.13",,,,,,
05-Feb-2020,90.91,+1.98,+2.23%,90.99,89.27,91.14,"14,220,868","1,285,589,383.23","53,929,837,259.13",,,,,,
04-Feb-2020,88.93,+2.45,+2.83%,88.25,87.37,88.95,"9,236,376","816,448,798.40","52,644,247,875.90",,,,,,
03-Feb-2020,86.48,+1.17,+1.37%,85.55,85.16,86.58,"7,794,550","671,700,370.23","51,827,799,077.50",,,,,,
31-Jan-2020,85.31,-2.47,-2.81%,87.05,85.04,87.17,"9,503,569","813,996,317.45","51,156,098,707.27",,,,,,
30-Jan-2020,87.78,-0.45,-0.51%,87.31,86.19,87.86,"8,379,356","729,214,592.57","51,970,095,024.72",,,,,,
29-Jan-2020,88.23,-0.92,-1.03%,88.66,87.35,89.02,"8,167,966","720,795,498.04","52,699,309,617.30",,,,,,
28-Jan-2020,89.15,+2.10,+2.41%,88.15,87.39,89.54,"9,186,993","814,439,087.64","53,420,105,115.34",,,,,,
27-Jan-2020,87.05,-2.60,-2.90%,87.30,86.45,88.22,"9,240,203","807,310,346.63","52,605,666,027.70",,,,,,
24-Jan-2020,89.65,-2.35,-2.55%,92.68,88.83,93.25,"9,471,659","855,098,424.14","53,412,976,374.34",,,,,,
23-Jan-2020,92.00,-0.97,-1.04%,92.85,91.46,92.95,"11,282,020","1,037,544,485.99","54,268,074,798.48",,,,,,
22-Jan-2020,92.97,-1.57,-1.66%,95.26,92.71,95.39,"8,342,302","780,810,648.24","55,305,619,284.47",,,,,,
21-Jan-2020,94.54,-1.37,-1.43%,95.33,93.42,95.72,"10,868,537","1,025,771,872.20","56,086,429,932.71",,,,,,
17-Jan-2020,95.91,+4.12,+4.49%,93.00,92.95,96.17,"23,694,368","2,255,475,058.69","57,112,201,804.92",,,,,,
16-Jan-2020,91.79,+2.12,+2.36%,90.22,89.82,92.23,"9,295,519","849,752,849.56","54,856,726,746.23",,,,,,
15-Jan-2020,89.67,-0.89,-0.98%,90.75,89.25,91.18,"7,259,093","653,356,696.25","54,006,973,896.67",,,,,,
14-Jan-2020,90.56,-0.41,-0.45%,91.13,90.29,91.61,"7,801,839","708,126,288.64","54,660,330,592.92",,,,,,
13-Jan-2020,90.97,+0.71,+0.79%,91.05,90.55,92.73,"10,372,103","946,417,899.69","55,368,456,881.56",,,,,,
10-Jan-2020,90.26,+0.35,+0.39%,90.51,89.87,92.39,"9,670,161","879,614,750.75","54,422,038,981.87",,,,,,
09-Jan-2020,89.91,+1.20,+1.35%,89.66,88.83,90.72,"9,182,018","824,921,494.93","53,542,424,231.12",,,,,,
08-Jan-2020,88.71,-0.26,-0.29%,88.90,87.92,89.47,"7,621,947","676,916,093.77","52,717,502,736.19",,,,,,
07-Jan-2020,88.97,+2.46,+2.84%,87.04,86.91,89.49,"8,477,788","752,344,604.76","53,394,418,829.96",,,,,,
06-Jan-2020,86.51,-0.51,-0.59%,85.91,85.54,86.55,"8,383,247","723,238,385.44","52,642,074,225.20",,,,,,
03-Jan-2020,87.02,-1.67,-1.88%,87.26,86.44,87.64,"8,340,945","726,050,603.63","53,365,312,610.64",,,,,,
02-Jan-2020,88.69,+0.46,+0.52%,89.05,88.08,89.81,"8,416,991","747,617,980.15","54,091,363,214.27",,,,,,
31-Dec-2019,88.23,-0.20,-0.23%,87.99,87.88,88.77,"5,173,531","456,530,547.31","53,343,745,234.12",,,,,,
30-Dec-2019,88.43,-0.37,-0.42%,88.71,87.31,88.78,"6,545,516","576,687,128.31","53,800,275,781.43",,,,,,
27-Dec-2019,88.80,+0.40,+0.45%,88.90,88.09,88.95,"5,809,692","515,049,197.37","54,376,962,909.73",,,,,,
26-Dec-2019,88.40,-0.37,-0.42%,88.92,88.00,88.96,"5,072,875","448,159,528.25","53,861,913,712.36",,,,,,
24-Dec-2019,88.77,+0.32,+0.36%,88.62,87.98,88.81,"2,435,244","215,395,909.63","54,310,073,240.61",,,,,,
23-Dec-2019,88.45,-0.40,-0.45%,89.01,88.25,89.33,"7,277,068","644,732,010.18","54,094,677,330.98",,,,,,
20-Dec-2019,88.85,+0.36,+0.41%,88.82,88.18,89.85,"17,593,140","1,562,829,599.24","54,739,409,341.16",,,,,,
19-Dec-2019,88.49,+0.51,+0.58%,88.36,87.62,88.70,"7,802,786","688,954,148.30","53,176,579,741.92",,,,,,
18-Dec-2019,87.98,-0.34,-0.38%,88.54,87.59,88.65,"5,869,644","516,117,674.59","52,487,625,593.63",,,,,,
17-Dec-2019,88.32,-0.11,-0.12%,89.00,87.68,89.04,"7,487,131","661,118,040.62","53,003,743,268.22",,,,,,
16-Dec-2019,88.43,+0.60,+0.68%,89.28,88.35,90.46,"8,719,995","777,794,762.57","53,664,861,308.84",,,,,,
13-Dec-2019,87.83,-1.22,-1.37%,88.91,87.56,89.70,"12,270,500","1,084,009,368.68","52,887,066,546.27",,,,,,
12-Dec-2019,89.05,+2.06,+2.37%,86.84,86.37,89.23,"12,174,233","1,073,007,489.76","53,971,075,914.94",,,,,,
11-Dec-2019,86.99,+2.88,+3.42%,84.84,84.76,87.10,"9,577,072","826,798,014.17","52,898,068,425.19",,,,,,
10-Dec-2019,84.12,-0.81,-0.95%,85.04,83.69,85.33,"8,085,329","682,359,030.21","52,071,270,411.02",,,,,,
09-Dec-2019,84.92,+1.10,+1.31%,84.00,83.84,85.30,"8,464,304","718,349,963.05","52,753,629,441.23",,,,,,
06-Dec-2019,83.82,+1.24,+1.50%,83.45,83.42,84.25,"6,861,714","575,274,466.46","52,035,279,478.18",,,,,,
05-Dec-2019,82.59,+0.50,+0.62%,82.65,81.78,83.44,"6,362,029","524,563,204.70","51,460,005,011.72",,,,,,
04-Dec-2019,82.08,+1.50,+1.86%,80.92,80.45,82.44,"8,478,868","692,871,002.76","50,935,441,807.03",,,,,,
03-Dec-2019,80.58,-1.87,-2.27%,81.38,79.81,81.39,"11,241,842","905,152,416.73","50,242,570,804.26",,,,,,
02-Dec-2019,82.45,-1.10,-1.32%,83.98,82.31,84.29,"7,677,407","637,336,779.85","51,147,723,220.99",,,,,,
29-Nov-2019,83.55,-1.25,-1.47%,84.51,83.42,85.10,"3,882,382","326,392,111.77","51,785,060,000.84",,,,,,
27-Nov-2019,84.80,+0.17,+0.20%,85.16,84.47,85.31,"5,217,649","442,528,072.55","52,111,452,112.61",,,,,,
26-Nov-2019,84.63,-0.66,-0.77%,85.25,84.14,85.55,"11,587,629","982,851,547.15","51,668,924,040.06",,,,,,
25-Nov-2019,85.29,+0.40,+0.47%,85.76,85.08,86.29,"8,967,364","766,479,127.39","52,651,775,587.21",,,,,,
22-Nov-2019,84.89,-0.22,-0.26%,85.29,84.53,85.82,"6,166,677","524,382,614.32","51,885,296,459.82",,,,,,
21-Nov-2019,85.11,-0.51,-0.60%,84.79,84.55,86.30,"10,180,379","868,204,595.71","52,409,679,074.14",,,,,,
20-Nov-2019,85.62,-2.34,-2.66%,87.82,85.31,88.36,"13,050,440","1,129,774,742.63","53,277,883,669.84",,,,,,
19-Nov-2019,87.96,-2.52,-2.79%,91.25,86.68,91.39,"18,096,637","1,597,874,603.51","54,407,658,412.47",,,,,,
18-Nov-2019,90.48,-0.33,-0.36%,90.81,89.28,91.98,"10,367,010","940,078,933.17","56,005,533,015.98",,,,,,
15-Nov-2019,90.81,+0.33,+0.36%,92.60,90.58,93.94,"25,491,086","2,327,375,703.18","56,945,611,949.15",,,,,,
14-Nov-2019,90.48,+0.01,+0.01%,90.31,89.43,90.58,"8,794,397","792,926,248.75","54,618,236,245.97",,,,,,
13-Nov-2019,90.47,-0.50,-0.55%,90.70,89.62,91.90,"9,519,644","862,074,818.25","53,825,309,997.22",,,,,,
12-Nov-2019,90.97,-0.87,-0.95%,92.18,90.17,92.25,"9,335,820","850,409,506.74","54,687,384,815.47",,,,,,
11-Nov-2019,91.84,-2.19,-2.33%,91.71,90.89,92.52,"11,301,319","1,038,007,588.30","55,537,794,322.21",,,,,,
08-Nov-2019,94.03,+4.05,+4.50%,89.98,89.60,94.11,"16,375,239","1,511,730,706.81","56,575,801,910.51",,,,,,
07-Nov-2019,89.98,+5.35,+6.32%,89.83,88.32,92.50,"30,254,016","2,745,523,490.74","55,064,071,203.70",,,,,,
06-Nov-2019,84.63,-0.83,-0.97%,85.34,84.22,85.61,"9,755,311","832,849,598.79","52,318,547,712.96",,,,,,
05-Nov-2019,85.46,+0.37,+0.43%,85.20,84.73,85.74,"7,280,027","621,903,993.71","53,151,397,311.75",,,,,,
04-Nov-2019,85.09,+1.51,+1.81%,84.54,84.31,85.87,"8,389,196","713,181,234.47","52,529,493,318.04",,,,,,
01-Nov-2019,83.58,+3.14,+3.90%,81.59,81.25,83.65,"8,620,326","714,562,241.31","51,816,312,083.57",,,,,,
31-Oct-2019,80.44,-1.00,-1.23%,81.44,79.84,81.47,"5,693,660","457,250,711.05","51,101,749,842.26",,,,,,
30-Oct-2019,81.44,-0.22,-0.27%,82.10,80.85,82.25,"3,970,995","323,578,886.08","51,559,000,553.31",,,,,,
29-Oct-2019,81.66,-1.39,-1.67%,82.75,81.44,82.85,"4,993,553","408,979,032.46","51,882,579,439.39",,,,,,
28-Oct-2019,83.05,+2.88,+3.59%,80.55,80.54,83.13,"9,949,753","821,415,515.97","52,291,558,471.85",,,,,,
25-Oct-2019,80.17,+1.18,+1.49%,79.00,78.91,80.23,"6,712,346","535,977,164.20","51,470,142,955.88",,,,,,
24-Oct-2019,78.99,+1.75,+2.27%,78.06,77.59,79.02,"5,422,321","425,754,808.93","50,934,165,791.69",,,,,,
23-Oct-2019,77.24,-1.23,-1.57%,77.21,76.87,78.13,"5,937,606","460,067,981.90","50,508,410,982.76",,,,,,
22-Oct-2019,78.47,-0.51,-0.65%,78.93,78.24,79.07,"5,107,829","401,646,509.49","50,968,478,964.66",,,,,,
21-Oct-2019,78.98,+1.30,+1.67%,78.38,78.01,79.09,"5,307,232","418,020,283.27","51,370,125,474.15",,,,,,
18-Oct-2019,77.68,-1.29,-1.63%,78.62,77.67,79.22,"6,110,981","477,964,007.75","50,952,105,190.88",,,,,,
17-Oct-2019,78.97,+0.74,+0.95%,78.70,78.40,79.96,"5,923,920","468,656,076.55","51,430,069,198.63",,,,,,
16-Oct-2019,78.23,+0.41,+0.53%,77.49,77.28,78.32,"6,366,587","496,115,169.04","50,961,413,122.08",,,,,,
15-Oct-2019,77.82,+1.52,+1.99%,76.88,76.28,77.98,"5,241,661","406,151,966.30","50,465,297,953.05",,,,,,
14-Oct-2019,76.30,-0.40,-0.52%,76.65,76.28,77.37,"4,660,287","357,332,550.48","50,059,145,986.74",,,,,,
11-Oct-2019,76.70,+1.73,+2.31%,76.19,76.01,77.82,"7,398,164","570,562,581.92","50,416,478,537.22",,,,,,
10-Oct-2019,74.97,+0.62,+0.83%,74.35,74.17,75.97,"6,199,401","465,873,818.44","49,845,915,955.30",,,,,,
09-Oct-2019,74.35,+1.50,+2.06%,73.91,73.56,74.80,"5,271,440","392,186,091.73","49,380,042,136.87",,,,,,
08-Oct-2019,72.85,-3.49,-4.57%,75.52,72.81,75.82,"9,194,400","675,905,642.31","48,987,856,045.14",,,,,,
07-Oct-2019,76.34,-1.15,-1.48%,77.01,76.27,77.55,"4,400,559","337,726,202.33","49,663,761,687.45",,,,,,
04-Oct-2019,77.49,+1.76,+2.32%,76.32,75.84,77.56,"4,920,357","378,667,042.61","50,001,487,889.77",,,,,,
03-Oct-2019,75.73,+1.74,+2.35%,73.93,73.16,75.83,"5,633,505","422,879,493.29","49,622,820,847.16",,,,,,
02-Oct-2019,73.99,-1.48,-1.96%,75.26,73.77,75.71,"6,288,051","466,556,917.25","49,199,941,353.88",,,,,,
01-Oct-2019,75.47,-0.81,-1.06%,77.06,74.97,78.06,"7,049,574","534,877,840.63","49,666,498,271.13",,,,,,
30-Sep-2019,76.28,-0.35,-0.46%,76.89,76.02,76.95,"5,286,277","403,857,751.38","50,201,376,111.76",,,,,,
27-Sep-2019,76.63,-0.72,-0.93%,77.01,76.21,78.20,"5,013,911","386,669,277.62","50,605,233,863.14",,,,,,
26-Sep-2019,77.35,+0.09,+0.12%,77.16,75.94,77.69,"3,803,609","292,737,188.53","50,991,903,140.76",,,,,,
25-Sep-2019,77.26,+2.03,+2.70%,75.03,74.88,77.49,"5,700,037","436,970,091.79","50,699,165,952.23",,,,,,
24-Sep-2019,75.23,-2.01,-2.60%,78.08,74.63,78.30,"10,446,113","790,715,582.16","50,262,195,860.44",,,,,,
23-Sep-2019,77.24,+0.80,+1.05%,76.67,76.06,77.91,"6,264,899","484,406,170.73","51,052,911,442.60",,,,,,
20-Sep-2019,76.44,-1.79,-2.29%,78.20,76.17,78.70,"9,502,747","733,829,730.02","50,568,505,271.87",,,,,,
19-Sep-2019,78.23,-0.67,-0.85%,79.24,78.21,80.00,"5,451,003","429,846,667.38","51,302,335,001.89",,,,,,
18-Sep-2019,78.90,+0.21,+0.27%,78.69,77.64,79.07,"5,197,751","409,021,372.71","51,732,181,669.28",,,,,,
17-Sep-2019,78.69,+0.65,+0.83%,77.61,77.51,78.79,"4,436,415","348,272,171.39","51,323,160,296.56",,,,,,
16-Sep-2019,78.04,-0.37,-0.47%,77.58,76.91,78.49,"3,756,484","292,814,827.30","50,974,888,125.18",,,,,,
13-Sep-2019,78.41,-0.67,-0.85%,79.18,78.37,79.54,"5,343,695","420,143,634.58","51,267,702,952.48",,,,,,
12-Sep-2019,79.08,-0.82,-1.03%,80.05,78.58,80.05,"5,847,092","464,246,611.00","51,687,846,587.06",,,,,,
11-Sep-2019,79.90,+1.19,+1.51%,78.17,78.12,79.91,"6,575,726","521,849,624.01","52,152,093,198.06",,,,,,
10-Sep-2019,78.71,+0.50,+0.64%,78.03,77.34,78.88,"9,373,881","735,568,390.05","51,630,243,574.05",,,,,,
09-Sep-2019,78.21,-0.63,-0.80%,79.04,77.97,79.45,"6,885,162","540,252,176.53","50,894,675,184.00",,,,,,
06-Sep-2019,78.84,-0.15,-0.19%,78.96,78.44,79.08,"5,127,957","403,745,165.43","51,434,927,360.52",,,,,,
05-Sep-2019,78.99,+1.90,+2.46%,77.89,77.89,80.44,"13,480,665","1,068,079,129.67","51,838,672,525.96",,,,,,
04-Sep-2019,77.09,+1.97,+2.62%,75.99,75.63,77.12,"4,923,888","377,475,222.09","50,770,593,396.28",,,,,,
03-Sep-2019,75.12,-2.65,-3.41%,76.77,74.70,76.99,"7,580,872","571,286,377.29","50,393,118,174.19",,,,,,
30-Aug-2019,77.77,+1.32,+1.73%,77.18,77.00,78.05,"8,465,646","656,875,281.66","50,964,404,551.48",,,,,,
29-Aug-2019,76.45,+2.10,+2.82%,75.22,75.22,77.03,"7,348,577","560,848,351.17","50,307,529,269.83",,,,,,
28-Aug-2019,74.35,+0.38,+0.51%,73.79,72.91,74.88,"5,679,043","422,331,367.29","49,746,680,918.66",,,,,,
27-Aug-2019,73.97,+1.06,+1.45%,73.68,73.20,74.38,"7,305,375","539,460,437.49","49,324,349,551.37",,,,,,
26-Aug-2019,72.91,-0.61,-0.83%,74.90,72.52,75.09,"11,157,102","818,505,258.99","48,784,889,113.88",,,,,,
23-Aug-2019,73.52,-3.63,-4.71%,76.12,73.22,79.10,"16,481,001","1,236,302,691.11","49,603,394,372.87",,,,,,
22-Aug-2019,77.15,+0.45,+0.59%,76.91,76.60,77.95,"7,199,830","556,713,536.22","50,839,697,063.98",,,,,,
21-Aug-2019,76.70,+0.63,+0.83%,76.50,75.99,77.19,"11,005,466","843,425,529.42","50,282,983,527.77",,,,,,
20-Aug-2019,76.07,+1.20,+1.60%,74.57,74.33,76.44,"9,390,323","712,589,821.56","49,439,557,998.35",,,,,,
19-Aug-2019,74.87,+1.59,+2.17%,74.58,74.14,75.53,"9,690,401","726,255,348.50","48,726,968,176.79",,,,,,
16-Aug-2019,73.28,+2.12,+2.98%,71.85,71.73,73.41,"10,404,364","759,051,121.42","48,000,712,828.29",,,,,,
15-Aug-2019,71.16,+0.28,+0.40%,71.44,70.59,72.19,"9,122,466","650,716,803.95","47,241,661,706.87",,,,,,
14-Aug-2019,70.88,-1.30,-1.80%,70.64,70.55,71.89,"10,337,326","733,668,283.91","46,590,944,902.92",,,,,,
13-Aug-2019,72.18,+2.38,+3.41%,69.89,69.31,72.47,"10,320,089","741,654,708.72","47,324,613,186.82",,,,,,
12-Aug-2019,69.80,-1.70,-2.38%,71.00,69.73,71.48,"7,364,325","517,360,394.53","46,582,958,478.11",,,,,,
09-Aug-2019,71.50,+0.24,+0.34%,70.51,70.19,72.19,"8,702,158","620,385,591.23","47,100,318,872.64",,,,,,
08-Aug-2019,71.26,+1.86,+2.68%,69.56,69.35,71.35,"8,367,865","592,916,157.68","46,479,933,281.41",,,,,,
07-Aug-2019,69.40,+1.23,+1.80%,67.26,67.12,69.60,"8,934,864","614,078,742.25","45,887,017,123.73",,,,,,
06-Aug-2019,68.17,-0.63,-0.92%,69.52,67.38,69.93,"13,189,857","900,065,456.65","45,272,938,381.48",,,,,,
05-Aug-2019,68.80,-2.35,-3.30%,69.97,68.56,70.84,"13,071,793","907,005,160.76","46,173,003,838.13",,,,,,
02-Aug-2019,71.15,-0.05,-0.07%,70.44,70.01,71.53,"12,649,395","896,783,324.38","47,080,008,998.88",,,,,,
01-Aug-2019,71.20,-1.96,-2.68%,68.88,68.25,73.71,"29,729,753","2,118,057,291.70","47,976,792,323.27",,,,,,
31-Jul-2019,73.16,-1.65,-2.21%,74.83,72.76,75.28,"14,052,752","1,035,186,028.14","50,094,849,614.97",,,,,,
30-Jul-2019,74.81,-0.16,-0.21%,74.58,74.36,75.07,"7,397,857","553,454,759.02","51,130,035,643.11",,,,,,
29-Jul-2019,74.97,-0.25,-0.33%,75.16,74.67,76.32,"8,237,515","619,524,854.68","51,683,490,402.13",,,,,,
26-Jul-2019,75.22,-0.13,-0.17%,75.11,74.85,75.85,"8,262,592","622,880,322.78","52,303,015,256.80",,,,,,
25-Jul-2019,75.35,-0.52,-0.69%,75.84,75.10,76.14,"7,299,472","550,971,184.85","52,925,895,579.58",,,,,,
24-Jul-2019,75.87,+1.75,+2.36%,74.01,73.68,76.42,"14,012,731","1,059,517,722.41","53,476,866,764.43",,,,,,
23-Jul-2019,74.12,-1.83,-2.41%,75.34,73.31,75.59,"14,420,367","1,067,113,267.02","52,417,349,042.02",,,,,,
22-Jul-2019,75.95,+0.95,+1.27%,75.06,75.06,76.62,"9,645,759","733,029,201.34","53,484,462,309.04",,,,,,
